frac_T,id,x,y,z
0.021553306439102,0,0,0,0
0.019987950203551,5,5,0,0
0.016008517330325,10,10,0,0
0.011197050819757,15,15,0,0
0.0069413626516262,20,20,0,0
0.003873401552321,25,25,0,0
0.0019743027368364,30,30,0,0
0.0009327397084124,35,35,0,0
0.00041839709738159,40,40,0,0
0.00019517836634451,45,45,0,0
0.00013403904423237,50,50,0,0
