time,J_out,P_in,P_out,TK_out,kg_out,kg_per_s
18592.113448962,825112556.26363,12.226039742724,10.119830496084,374.80737068472,1902.9761553882,9.3894319098551
18815.052790875,911214660.63309,12.227588118845,10.121410562758,374.77900511518,2102.1266941489,9.429141918622
19060.28606698,1006373107.329,12.22917097843,10.123025687557,374.74980758111,2322.3023020016,9.4697682911768
19330.042670696,1111517093.5802,12.230777222325,10.124664781452,374.72004166578,2565.6642473089,9.5110340654109
19626.774934783,1227661557.6115,12.232394058956,10.126315120665,374.69004479091,2834.5705922448,9.5526201067636
19953.180425279,1355913416.3447,12.234007153851,10.12796250045,374.66022608427,3131.5893647908,9.5941687746518
20132.703445052,747325305.94566,12.234847136649,10.128820782521,374.64477209314,1726.2628916247,9.6158302919032
20312.226464825,748815260.13639,12.235642056142,10.12963331454,374.63022556822,1729.9460163743,9.6363464616634
20509.701786575,825395486.98988,12.236464945161,10.130474845078,374.61527971602,1907.1385312884,9.6576043750043
20726.9246405,909860666.91266,12.237311622733,10.131341260987,374.60005608305,2102.6088454599,9.6795010629295
20965.869779817,1003015881.7453,12.238176998383,10.132227504642,374.58469605244,2318.2241179197,9.7019095033318
21228.709433067,1105743757.1726,12.239055036975,10.133127486231,374.56935449371,2556.0305546076,9.7246763302622
21517.833051641,1219010788.8802,12.239938826736,10.134034142349,374.55418569693,2818.2681038558,9.7476232407227
21835.869032072,1343873139.9261,12.240820659319,10.134939334919,374.5393098126,3107.3846564173,9.7705443648231
22185.708610547,1481482141.8812,12.241692244845,10.135833872949,374.52474326299,3426.0513205323,9.7932067477012
22570.532146869,1633087709.3228,12.242544981529,10.136707357318,374.51027697955,3777.1762953316,9.8153463570074
22993.838036824,1800039980.3757,12.243370453255,10.137548225041,374.49530175855,4163.9199907699,9.8366691548218
23459.474515774,1983787774.9218,12.24416104419,10.138343787017,374.47860035626,4589.7098721685,9.8568520286868
23971.674642619,2185876345.0994,12.244910806175,10.139080729227,374.45816385872,5058.2607891325,9.8755555182899
24253.384712384,1203223536.2095,12.245290461278,10.139447214594,374.44601884901,2784.6645000346,9.8848596443864
24535.094782148,1204089215.4099,12.245640539988,10.13977744073,374.43270375685,2787.0266891992,9.8932448226891
24844.975858889,1325386050.2094,12.245993777017,10.140100305562,374.41634332799,3068.2702923899,9.9014445304527
25185.845043305,1458800001.445,12.246348636711,10.140411264459,374.39598662528,3377.7897419849,9.9093432214436
25560.801146162,1605497591.8577,12.246703934993,10.140706119453,374.37058408912,3718.3774608284,9.9168340840368
25973.252859304,1766757461.3645,12.247058879975,10.140981929264,374.33920814087,4093.1057086418,9.9238421813206
26426.949743761,1943994365.5593,12.24741304799,10.141238041932,374.30141636909,4505.3691865728,9.9303507273741
26926.016316663,2138788804.9586,12.247766011815,10.141476497109,374.25762729551,4958.9307632448,9.9364113577168
27474.989546856,2352916072.1292,12.248116969048,10.141701590098,374.20926800015,5457.9649170191,9.942133089264
28078.860100068,2588362669.8754,12.248464206008,10.141918125053,374.15851283251,6007.0856249549,9.947637938302
28743.117708601,2847328811.7236,12.248805022903,10.142129551263,374.10768286421,6611.3649670238,9.9530135328418
29108.459393295,1566068843.9424,12.248980868189,10.142239002004,374.08145489206,3637.2675032412,9.9557966025563
29473.801077988,1566109287.701,12.249145750752,10.142342288238,374.05701636062,3638.2270630402,9.9584230748126
29875.67693115,1722774024.0107,12.249314638546,10.142448955534,374.03225784922,4003.1398992034,9.961135678346
30317.740369629,1895121568.616,12.249486331915,10.142558272657,374.00740968894,4404.6828928513,9.9639158307416
30804.010151956,2084720382.6497,12.249659454707,10.142669127416,373.98263821155,4846.5221835333,9.9667352561855
31338.906912515,2293292523.1521,12.249832512924,10.14278014228,373.9580505903,5332.6847721799,9.9695589231147
31927.293349131,2522728651.1128,12.250003958937,10.142889767959,373.93370691996,5867.5939646105,9.9723474224927
32574.518429407,2775104517.1955,12.250172288241,10.142996383949,373.90962433741,6456.108701429,9.9750595243735
33286.466017712,3052698915.6897,12.250336149696,10.143098394311,373.88577183823,7103.5671397314,9.9776546145035
34069.608364847,3358013634.5142,12.250494405422,10.143194312762,373.86207257987,7815.834913492,9.9800948602576
34931.064946695,3693798439.8016,12.250646204546,10.143283009522,373.83844357755,8599.3623957797,9.9823514927791
35878.667186729,4063081228.4035,12.250790999324,10.143363934024,373.81486657373,9461.2497335579,9.984410477148
36921.029650765,4469198556.5393,12.250928409195,10.143437006271,373.79142293017,10409.312745087,9.9862697518629
38067.628361206,4915826422.297,12.251058248784,10.143502505972,373.76825330097,11452.155008389,9.9879364106307
39328.88694269,5407010746.4778,12.251180436842,10.143560824414,373.7455041085,12599.242190791,9.98942038988
40716.271382323,5947209445.76,12.251294961399,10.143612610371,373.72335954844,13860.994693942,9.9907381818481
42242.394265919,6541340377.1787,12.251401664556,10.143658729052,373.7021127199,15248.885234005,9.9919117902702
43921.129437875,7194826831.5639,12.251500237133,10.143700081317,373.68213277137,16775.540356951,9.9929641298979
44844.43378245,3956972559.0544,12.251549400288,10.143720473997,373.67211183185,9227.0263590766,9.9934830950215
45767.738127026,3956804338.5052,12.251594010786,10.143738822707,373.66298543182,9227.457499579,9.9939500488542
46783.372906059,4352298581.9373,12.251638176521,10.143756831456,373.65392140811,10150.668721805,9.9944083555976
47900.571162996,4787323209.6988,12.251681531106,10.143774311953,373.64498673878,11166.232599125,9.9948532230474
49129.489245626,5265829130.3761,12.251723750352,10.143791064437,373.63622982764,12283.379800803,9.9952795669781
50481.299136519,5792159255.3467,12.251764549696,10.143806820426,373.62766694554,13512.259839156,9.9956805540374
51968.290016502,6371085974.8773,12.251803799576,10.143821295927,373.61925940885,14864.033633319,9.9960489559246
53603.979984483,7007849410.3571,12.251841595953,10.143834144211,373.61088185319,16350.971853525,9.9963759475211
55403.238949261,7708200294.0162,12.251878406182,10.143845033017,373.6022940684,17986.567657112,9.9966530717401
57382.423810518,8478448874.3629,12.251915122131,10.143853723802,373.59314631978,19785.662188697,9.9968742566742
59559.527157901,9325529033.8334,12.251952996273,10.143860300511,373.58305791596,21764.592813977,9.9970416379842
61954.340840021,10257079161.889,12.251993336422,10.143865333685,373.57176250767,23941.358865693,9.9971697357653
64588.635890354,11281536001.345,12.252037030915,10.143869857407,373.55925989856,26335.798044433,9.9972848679598
67486.36044572,12408232644.871,12.252084021449,10.143875084963,373.54590972394,28969.763378514,9.9974179136067
70673.857456622,13647483011.347,12.252133047961,10.14388189294,373.5323713949,31867.292011482,9.9975911828255
74180.104168615,15010641525.403,12.252182036511,10.143890377691,373.51935229963,35054.778371094,9.9978071284008
78036.975551807,16510167339.566,12.25222886176,10.143899904419,373.50736378104,38561.191368829,9.9980495945173
82279.534073319,18159717621.365,12.252271960309,10.143909495072,373.49662783478,42418.346090234,9.9982936888572
86946.348446981,19974269716.825,12.252310721045,10.143918292148,373.48708699641,46661.225589225,9.9985175867636
92079.84425801,21970265219.781,12.252345457085,10.143925793163,373.47848804823,51328.328194976,9.9987084989342
97726.689650141,24165781634.637,12.252377033935,10.143931908705,373.4705219018,56462.039948058,9.998864149306
100832.45461581,13290751130.816,12.252392851574,10.143934761806,373.46648855204,31054.347500233,9.9989367654903
103938.21958149,13290343729.85,12.252407410069,10.143937188026,373.4627302428,31054.539285688,9.9989985169289
107354.56104373,14618910077.834,12.252422209386,10.143939477438,373.45886875495,34160.192282755,9.9990567864257
111112.53665219,16080265482.28,12.252437294809,10.143941668223,373.4549011204,37576.42105332,9.999112545779
115246.3098215,17687683190.247,12.252452693109,10.143943809073,373.45083300841,41334.288401668,9.9991670342589
119793.46030774,19455765224.251,12.252468385905,10.143945938566,373.44668104984,45467.963695082,9.9992212337512
124795.32584261,21400573184.448,12.252484303373,10.143948056684,373.4424670258,50015.0297153,9.9992751437788
130297.37793096,23539773154.489,12.252500380736,10.143950150035,373.43820777905,55016.825834683,9.9993284235095
136349.63522814,25892799537.139,12.252516552959,10.143952226372,373.4339220696,60518.828260367,9.9993812702739
143007.11825505,28481027582.477,12.252532730371,10.143954256956,373.42962722089,66571.055160421,9.9994329525712
146668.73391985,15664261980.836,12.252541203133,10.143955310289,373.42737932145,36614.178503963,9.9994597619746
